sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
NPL-LV74N2,Napoleon,LV74N2,Napoleon 74 Inch See-Through Vector Direct-Vent Linear Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-lv74n2.html,https://www.efireplacestore.com/images/Icon_Image/lv74n2-web-gallery-01-vector-lv74st-prod-str-logs-beach-plus-beads-c-srnd-classic-k-1708698452_2249.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-LV74N,Napoleon,LV74N,Napoleon 74 Inch Vector Direct Vent Linear Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-lv74n.html,https://www.efireplacestore.com/images/Icon_Image/lv74n-web-gallery-01-vector-lv74-prod-str-logs-beach-plus-beads-c-srnd-classic-k-1708644064_9678.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-MER42MN,Majestic,MER42MN,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-GSS36CFNE,Napoleon,GSS36CFNE,Napoleon Riverside 36 Clean Face Outdoor Natural Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss36cfne.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-riverside-36-clean-face-outdoor-natural-gas-fireplace-38.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-D42NTRE,Napoleon,D42NTRE,Napoleon 42 Inch Ascent Deep Direct Vent Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-d42ntre.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-42-inch-ascent-deep-direct-vent-gas-fireplace-ipi-ignition-33.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-RUBY30FS-N,Majestic,RUBY30FS-N,Majestic 30 Inch Ruby Direct Vent Gas Freestanding Fireplace with Intellifire Ignition,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/freestanding-gas/ruby-freestanding-gas-fireplace,https://hearthnhome.getbynder.com/m/7a2c71831c975fde/webimage-Ruby-Freestanding-Gas-Fireplace.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-TLV62LN,Napoleon,TLV62LN,Napoleon 62 Inch Tall Vector Direct Vent Gas Linear Fireplace with Luminous Burner and LED Ember Bed,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv62ln.html,https://www.efireplacestore.com/images/Icon_Image/tlv62ln_1-1729011275_9197.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-PIER-DV36IN,Majestic,PIER-DV36IN,Majestic 36 Inch Pier Direct Vent 3-Sided Natural Gas Fireplace with IntelliFire Touch Ignition,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/pier-direct-vent-gas-fireplace,https://hearthnhome.getbynder.com/m/697857a75ff215e8/webimage-HNG-Multi-Sided-Gas-Fireplaces.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-LV38N-1,Napoleon,LV38N-1,Napoleon 38 Inch Vector Direct Vent Linear Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-lv38n-1.html,https://www.efireplacestore.com/images/Icon_Image/lv38n-1-web-gallery-01-vector-lv38-prod-straight-birchlogs-shorefire-classicfrontblack-1708625950_6317.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-B42NTR,Napoleon,B42NTR,Napoleon Ascent 42 Inch Direct Vent Gas Fireplace Millivolt - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-b42ntr.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-ascent-42-inch-direct-vent-gas-fireplace-millivolt-millivolt-pilot-32.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-LV38N2-1,Napoleon,LV38N2-1,Napoleon 38 Inch See-Through Vector Direct Vent Linear Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-lv38n2-1.html,https://www.efireplacestore.com/images/Icon_Image/lv38n2-1-web-gallery-01-vector-lv38st-prod-straight-birchlogs-shorefire-classicfrontblack-1708629796_5709.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-BHD4PFCN,Napoleon,BHD4PFCN,Napoleon BHD4 Ascent See-Thru Direct Vent Gas Fireplace with Fire Cradle,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-bhd4pfcn.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-bhd4-ascent-multi-view-direct-vent-peninsula-gas-fireplace-with-fire-cradle-73.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-MER36NAFKDMPB,Majestic,MER36NAFKDMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFKDMPB,Majestic,MER36PNAFKDMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFRDMPB,Majestic,MER42MNAFRDMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFWTMPB,Majestic,MER42NAFWTMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFWTMPB,Majestic,MER36MNAFWTMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFRDMPB,Majestic,MER42NAFRDMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFKDMPB,Majestic,MER42PNAFKDMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFWTMPB,Majestic,MER42PNAFWTMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MN,Majestic,MER36MN,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFKDMPB,Majestic,MER36MNAFKDMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFWTMPB,Majestic,MER36NAFWTMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PN,Majestic,MER36PN,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFRDMPB,Majestic,MER36MNAFRDMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFRDMPB,Majestic,MER36PNAFRDMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFWTMPB,Majestic,MER36PNAFWTMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFKDMPB,Majestic,MER42MNAFKDMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-TLV50LN,Napoleon,TLV50LN,Napoleon 50 Inch Tall Linear Vector Direct Vent Electronic Ignition Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv50ln.html,https://www.efireplacestore.com/images/Icon_Image/tlv50ln_1-1729009673_2761.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-TLV74LN2,Napoleon,TLV74LN2,Napoleon 74 Inch See Through Tall Linear Vector Direct Vent Electronic Ignition Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv74ln2.html,https://www.efireplacestore.com/images/Icon_Image/74_inch_see_through_1-1729015987_408.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-MER36NAFRDMPB,Majestic,MER36NAFRDMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-TLV74LN,Napoleon,TLV74LN,Napoleon 74 Inch Tall Linear Vector Direct Vent Electronic Ignition Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv74ln.html,https://www.efireplacestore.com/images/Icon_Image/74_inch_1-1729016123_5376.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-LV62N2,Napoleon,LV62N2,Napoleon 62 Inch See-Through Vector Direct Vent Linear Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-lv62n2.html,https://www.efireplacestore.com/images/Icon_Image/lv62n2-web-gallery-01-vector-lv62st-clear-glass-beads-leds-on-1708642209_0821.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-MER42NAFKDMPB,Majestic,MER42NAFKDMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Primed MDF Kenwood B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFWTMPB,Majestic,MER42MNAFWTMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Wescott B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFRDMPB,Majestic,MER42PNAFRDMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Richland B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-TLV62LN2,Napoleon,TLV62LN2,Napoleon 62 Inch See Through Tall Linear Vector Direct Vent Electronic Ignition Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv62ln2.html,https://www.efireplacestore.com/images/Icon_Image/62_inch_seethrough_1-1729011837_5064.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-GSS48STE,Napoleon,GSS48STE,Napoleon See Through Galaxy Outdoor Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-gss48ste.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-see-through-galaxy-outdoor-gas-fireplace-40.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-TLV74N,Napoleon,TLV74N,Napoleon 74 Inch Vector Tall Direct Vent Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv74n.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-74-inch-vector-tall-direct-vent-linear-gas-fireplace-1.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-TLV50LN2,Napoleon,TLV50LN2,Napoleon 50 Inch See Through Tall Linear Vector Direct Vent Electronic Ignition Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/npl-tlv50ln2.html,https://www.efireplacestore.com/images/Icon_Image/50_inch_seethrough_1-1729009978_8833.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-MER36NAFBDKAB,Majestic,MER36NAFBDKAB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFAAMPB,Majestic,MER36PNAFAAMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFAAMPB,Majestic,MER42PNAFAAMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFAAMPB,Majestic,MER42NAFAAMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFKDAUB,Majestic,MER42NAFKDAUB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFBDKAB,Majestic,MER42PNAFBDKAB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFBDMPB,Majestic,MER36NAFBDMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFRHMPB,Majestic,MER36PNAFRHMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFRHMPB,Majestic,MER42MNAFRHMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MDV3732,Majestic,MDV3732,Majestic 36 Inch MDV3732 Top/Rear Direct Vent Gas Fireplace with IntelliFire Ignition,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/mercury-direct-vent-gas-fireplace,https://hearthnhome.getbynder.com/m/6672882e99f89af2/webimage-Mercury-Product-Video.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFAAMPB,Majestic,MER36NAFAAMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFBDKAB,Majestic,MER36MNAFBDKAB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFRHMPB,Majestic,MER36NAFRHMPB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFAAAUB,Majestic,MER42MNAFAAAUB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-TRILLIANT30FS,Majestic,TRILLIANT30FS,Majestic 30 Inch Trilliant Direct Vent Natural Gas Freestanding Fireplace with Intellifire Ignition,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/freestanding-gas/trilliant,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
